property_type,society,sector,price,price_per_sqrt,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,bhim garh kheri,sector 3,0.75,6410.0,4,2,2,2.0,Old Property,1170.0,0,0,0,0,0,1,16,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,godrej summit,sector 104,1.3,7893.0,3,3,3,8.0,New Property,1490.0,0,0,0,0,1,1,103,"28.4788° N, 76.9960° E",28.4788,76.996
flat,mapsko royale ville,sector 82,1.12,6256.0,3,3,2,12.0,Relatively New,1588.0,0,0,0,1,0,0,49,"28.3935° N, 76.9600° E",28.3935,76.96
house,international city by sobha phase 2,sector 109,7.0,12963.0,5,6,2,2.0,Relatively New,5400.0,0,1,0,0,0,1,154,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,vatika sovereign next,sector 82a,3.85,7500.0,5,6,3+,6.0,New Property,5711.0,0,1,0,1,0,1,148,"28.3858° N, 77.9686° E",28.3858,77.9686
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,6.0,Old Property,1611.0,0,0,0,0,0,2,107,"28.5095° N, 77.0320° E",28.5095,77.032
flat,dlf regal gardens,sector 90,1.13,6647.0,3,3,3+,8.0,Relatively New,1566.0,0,0,0,0,1,1,72,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,umang winter hills,sector 77,1.2,6586.0,3,3,3,14.0,Relatively New,1822.0,0,0,0,0,0,1,46,"28.3901° N, 77.9845° E",28.3901,77.9845
flat,dlf regal gardens,sector 90,2.05,9000.0,4,4,3+,5.0,Relatively New,2005.0,0,0,0,0,0,0,49,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,tulip lemon,sector 69,0.62,12863.0,2,2,1,4.0,Relatively New,536.0,0,0,0,0,0,0,108,"28.3966° N, 77.0341° E",28.3966,77.0341
house,not applicable,sector 4,0.4,9259.0,1,1,1,1.0,Moderately Old,432.0,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,independent,sector 3,0.55,7333.0,1,1,0,1.0,Old Property,750.0,0,0,0,0,0,1,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,tulip violet,sector 69,1.55,9822.0,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,0,129,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 25,9.0,33333.0,5,5,3,3.0,Old Property,2700.0,1,1,1,1,0,1,56,"28.4844° N, 77.0860° E",28.4844,77.086
flat,baani city center,sector 63,0.88,10945.0,1,1,2,4.0,New Property,804.0,0,0,0,0,0,1,0,"28.3971° N, 77.0867° E",28.3971,77.0867
house,puri diplomatic greens,sector 111,9.0,11250.0,5,5,3+,3.0,Relatively New,8000.0,0,1,0,0,0,1,112,"28.5238° N, 77.0320° E",28.5238,77.032
flat,sare green parc,sector 92,0.75,4820.0,3,2,2,16.0,Relatively New,1556.0,0,0,0,0,0,1,0,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,bestech park view grand spa,sector 81,2.22,8345.0,3,4,3+,15.0,Relatively New,2407.0,0,1,0,0,0,0,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,godrej nature plus,sector 33,1.62,13974.0,3,4,3+,3.0,New Property,129.42,0,1,0,0,0,1,100,"28.4420° N, 77.0207° E",28.442,77.0207
flat,rof ananda,sector 95,0.55,5500.0,3,2,2,14.0,New Property,866.0,1,0,0,0,0,2,30,"28.4172° N, 77.9081° E",28.4172,77.9081
flat,sbr minda sec-1 imt manesar,manesar,0.64,4193.0,3,2,3+,6.0,Old Property,1696.0,0,0,0,0,0,1,51,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,sbtl caladium,sector 109,1.68,6601.0,3,3,3+,7.0,Moderately Old,2303.0,0,1,0,0,0,1,134,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 55,4.6,21296.0,3,3,3+,2.0,Old Property,2160.0,0,1,1,1,0,0,37,"28.4281° N, 77.1100° E",28.4281,77.11
flat,dlf carlton estate,sector 43,2.0,14214.0,3,3,2,5.0,Moderately Old,1273.0,0,0,0,0,0,1,65,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,sobha city,sector 108,3.95,16858.0,3,5,2,15.0,New Property,2343.0,0,1,0,0,0,1,118,"28.5134° N, 77.9830° E",28.5134,77.983
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,2.0,Relatively New,1792.0,0,1,0,0,0,1,119,"28.3986° N, 77.9647° E",28.3986,77.9647
house,independent,sector 25,9.9,29333.0,5,5,2,2.0,Moderately Old,3375.0,0,0,0,1,0,0,106,"28.4844° N, 77.0860° E",28.4844,77.086
house,independent,sector 11,2.1,17284.0,2,6,3+,3.0,Relatively New,1215.0,0,0,0,0,0,1,14,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5832.0,4,4,3,20.0,Relatively New,1939.0,0,1,0,0,0,1,60,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,signature andour heights,sector 71,0.65,10172.0,2,2,1,10.0,Relatively New,590.0,0,0,0,0,0,0,23,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,spaze privy at,sector 84,1.35,9642.0,3,3,3,7.0,Relatively New,1750.0,0,0,0,1,0,1,90,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,vatika gurgaon,sector 83,1.42,8875.0,4,4,3,7.0,Relatively New,2000.0,1,1,0,0,0,1,103,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,ats triumph,sector 104,2.6,8813.0,4,4,3+,16.0,Relatively New,3064.0,0,1,0,0,0,0,150,"28.4788° N, 76.9960° E",28.4788,76.996
flat,signature global the millennia,sector 37d,0.55,9166.0,2,2,3,3.0,New Property,610.0,0,0,0,0,0,1,71,"28.4478° N, 77.9703° E",28.4478,77.9703
flat,sare homes,sector 92,0.8,4694.0,4,4,3,1.0,Moderately Old,1893.0,0,0,0,0,0,1,77,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,aipl the peaceful homes,sector 70a,2.6,12009.0,3,2,2,12.0,Moderately Old,2406.0,0,1,0,0,0,1,52,"28.3845° N, 77.0226° E",28.3845,77.0226
flat,puri emerald bay,sector 104,1.8,8823.0,2,3,3,23.0,New Property,1538.0,0,1,0,0,0,1,36,"28.4788° N, 76.9960° E",28.4788,76.996
flat,bestech park view residency,sector 2,1.18,7539.0,2,2,3,5.0,Old Property,1416.0,1,0,0,0,0,1,76,"28.5095° N, 77.0320° E",28.5095,77.032
flat,shree vardhman victoria,sector 70,1.5,7692.0,3,5,3,7.0,Relatively New,1527.0,0,1,0,0,0,0,174,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,dlf the primus,sector 82a,3.5,13430.0,5,5,3+,14.0,Relatively New,2896.0,1,0,0,0,0,2,49,"28.3858° N, 77.9686° E",28.3858,77.9686
flat,puri the aravallis,sector 61,3.87,17200.0,3,4,3+,21.0,New Property,2250.0,0,1,0,0,0,1,58,"28.4050° N, 77.0963° E",28.405,77.0963
flat,sare crescent parc royal greens phase 1,sector 92,0.79,6086.0,3,2,2,15.0,New Property,1175.0,0,0,0,0,0,1,25,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,signature global solera,sector 107,0.36,6569.0,2,2,1,9.0,Relatively New,496.0,0,0,0,0,0,1,28,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,tulip violet,sector 69,1.42,8998.0,3,3,2,8.0,Relatively New,1428.0,0,0,0,1,0,0,94,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,bestech park view grand spa,sector 81,4.5,10714.0,4,6,3+,17.0,Relatively New,3801.0,0,1,0,0,0,0,44,"28.3867° N, 76.9485° E",28.3867,76.9485
house,independent,sector 28,9.0,27778.0,6,7,3+,3.0,Moderately Old,3240.0,1,1,1,1,0,1,67,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,"new colony, gurgaon",sector 7,0.8,8100.0,3,2,1,4.0,Relatively New,1100.0,0,0,0,0,0,0,69,"28.4644° N, 77.0143° E",28.4644,77.0143
house,tata primanti,sector 72,8.6,12285.0,4,5,3+,3.0,Relatively New,7000.0,0,0,0,0,0,0,30,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,tulip violet,sector 69,1.6,10139.0,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,1,49,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 4,0.67,9795.0,3,3,2,2.0,Relatively New,76.0,0,0,0,0,1,1,7,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,m3m woodshire,sector 107,0.8,5856.0,2,2,3+,6.0,Relatively New,1204.0,0,0,0,1,0,0,174,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ramsons kshitij,sector 95,0.4,5839.0,3,2,2,6.0,New Property,761.0,0,0,0,0,0,1,0,"28.4172° N, 77.9081° E",28.4172,77.9081
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,9449.0,3,3,3,10.0,Relatively New,1465.0,1,1,0,1,1,1,49,"28.4750° N, 77.9715° E",28.475,77.9715
flat,dlf regal gardens,sector 90,1.26,7636.0,3,3,2,12.0,Relatively New,1650.0,0,0,0,0,1,1,8,"28.4085° N, 77.9369° E",28.4085,77.9369
house,independent,sector 46,2.4,2963.0,4,4,3,3.0,Moderately Old,900.0,0,0,1,0,0,0,44,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,eros wembley estate,sector 50,1.4,10174.0,3,3,2,9.0,Relatively New,1245.0,0,0,1,0,0,0,117,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,rof ananda,sector 95,0.38,5899.0,3,2,1,2.0,Relatively New,716.0,0,0,0,1,0,0,66,"28.4172° N, 77.9081° E",28.4172,77.9081
flat,shree vardhman victoria,sector 70,1.1,8461.0,2,2,2,0.0,New Property,1026.0,1,0,0,0,0,1,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,signature global grand iva,sector 103,0.3,8290.0,1,2,2,5.0,New Property,402.0,0,0,0,0,0,1,37,"28.4949° N, 77.9845° E",28.4949,77.9845
flat,emaar mgf palm hills,sector 77,1.55,7948.0,4,4,3+,2.0,Relatively New,1800.0,1,1,0,0,0,2,49,"28.3901° N, 77.9845° E",28.3901,77.9845
house,independent,sector 5,3.5,15555.0,6,5,2,3.0,Old Property,2250.0,1,1,0,1,1,2,155,"28.4794° N, 77.0176° E",28.4794,77.0176
flat,mahindra aura,sector 110,2.25,9266.0,4,4,3+,2.0,Relatively New,2350.0,0,1,0,0,0,1,152,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,eden landmark,manesar,0.5,3847.0,2,2,0,7.0,Under Construction,1300.0,0,0,0,0,0,1,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,vatika the seven lamps,sector 82,0.86,6022.0,2,2,2,12.0,Relatively New,1294.0,1,0,0,0,0,0,135,"28.3935° N, 76.9600° E",28.3935,76.96
flat,signature global synera,sector 81,0.48,8026.0,2,2,1,14.0,Relatively New,547.0,0,0,0,0,0,0,14,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,pioneer araya,sector 62,8.35,19513.0,4,6,3,16.0,Relatively New,3872.0,0,1,0,1,0,1,153,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,unitech fresco,sector 50,1.88,10479.0,3,3,3+,14.0,Moderately Old,1790.0,0,0,0,0,1,0,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,paras dews,sector 106,1.13,6406.0,3,4,3+,18.0,Relatively New,1186.0,1,1,0,0,0,1,49,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,surendra avenue 69,sector 69,0.75,6818.0,2,2,2,4.0,Moderately Old,1100.0,0,0,0,0,0,1,0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ansal heights 86,sector 86,1.25,7396.0,3,2,1,2.0,New Property,1529.0,0,0,0,0,0,1,100,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,shree vardhman victoria,sector 70,1.55,7948.0,3,3,3,6.0,Relatively New,1527.0,1,1,0,1,1,1,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.0,3,3,3,2.0,Relatively New,1833.0,1,1,0,0,0,1,46,"28.4030° N, 77.0690° E",28.403,77.069
flat,tulip violet,sector 69,1.68,8358.0,4,4,2,2.0,Relatively New,1819.0,0,0,0,1,0,1,112,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,m3m woodshire,sector 107,1.45,6141.0,3,4,3+,7.0,Relatively New,1900.0,0,1,0,0,0,1,67,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,17729.0,3,3,3+,1.0,Relatively New,1456.0,0,0,1,0,0,1,139,"28.4750° N, 77.9715° E",28.475,77.9715
flat,corona optus,sector 37c,1.27,7231.0,3,3,3,2.0,Relatively New,1595.0,0,0,0,0,1,1,49,"28.4515° N, 77.9882° E",28.4515,77.9882
flat,dnha group housing society,manesar,0.75,4518.0,3,2,2,5.0,Moderately Old,1502.0,0,0,0,0,0,1,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,indiabulls enigma,sector 110,4.1,10567.0,5,5,2,10.0,Relatively New,3500.0,0,1,0,0,0,1,159,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,rof aalayas,sector 102,0.45,6000.0,1,1,2,6.0,Relatively New,750.0,0,0,0,0,0,1,0,"28.4750° N, 77.9715° E",28.475,77.9715
flat,smart world orchard,sector 61,2.0,12911.0,3,3,2,3.0,New Property,1721.0,0,0,0,0,1,1,61,"28.4050° N, 77.0963° E",28.405,77.0963
house,sector 14 rwa,sector 14,6.5,20635.0,4,4,3+,2.0,Moderately Old,3150.0,0,0,0,0,0,1,0,"28.4711° N, 77.0454° E",28.4711,77.0454
house,international city by sobha phase 2,sector 109,8.75,24306.0,5,5,3+,3.0,New Property,3600.0,1,1,1,1,0,0,153,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,tata primanti,sector 72,4.0,13769.0,4,5,2,7.0,Moderately Old,2629.0,0,1,0,0,0,1,38,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,orris aster court premier,sector 85,1.49,5820.0,4,5,3+,10.0,Relatively New,2017.0,0,1,0,0,0,0,84,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,orchid petals,sector 49,2.51,12178.0,3,3,3+,7.0,Old Property,2061.0,1,0,0,0,0,0,72,"28.4121° N, 77.0480° E",28.4121,77.048
flat,dlf regal gardens,sector 90,1.8,7223.0,4,4,3+,7.0,Moderately Old,2005.0,0,0,0,0,0,1,38,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,orris aster court premier,sector 85,1.38,6509.0,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,1,76,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,ss the leaf,sector 85,1.85,6578.0,4,5,3+,1.0,Relatively New,2545.0,0,0,0,0,0,1,95,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,godrej,sector 79,2.0,8474.0,3,4,3+,9.0,Relatively New,1963.0,0,1,0,0,0,1,108,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar mgf the enclave,sector 66,2.1,12352.0,3,4,2,12.0,Relatively New,1800.0,0,1,0,0,0,0,156,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,supertech araville,sector 79,1.1,5641.0,3,3,3,1.0,Relatively New,2167.0,0,0,0,0,0,0,106,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sare crescent parc,sector 92,1.0,5128.0,4,3,2,1.0,Relatively New,2167.0,0,0,0,0,0,1,49,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,m3m golfestate,sector 65,6.15,18331.0,3,4,2,20.0,Relatively New,3355.0,0,0,0,0,0,1,34,"28.4030° N, 77.0690° E",28.403,77.069
house,independent,sector 50,7.0,23333.0,4,4,2,3.0,Old Property,3400.0,0,1,0,0,0,1,118,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,tulip ivory,sector 70,2.0,8333.0,4,5,3+,6.0,Moderately Old,2114.0,0,1,0,0,0,0,95,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vipul lavanya,sector 81,0.6,6666.0,2,2,1,0.0,Under Construction,814.0,0,0,0,0,0,1,0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,umang winter hills,sector 77,0.75,5588.0,2,2,2,8.0,Relatively New,1140.0,0,0,1,0,0,0,102,"28.3901° N, 77.9845° E",28.3901,77.9845
house,independent,sector 2,5.6,17284.0,8,6,3+,2.0,Moderately Old,3240.0,1,1,1,1,0,1,0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,krrish provence estate,gwal pahari,5.25,9051.0,4,5,3+,2.0,New Property,5249.0,1,1,0,1,0,1,49,"28.4338° N, 77.1468° E",28.4338,77.1468
flat,bestech park view ananda,sector 81,0.87,7951.0,2,2,3,8.0,Relatively New,1300.0,0,0,0,0,0,0,95,"28.3867° N, 76.9485° E",28.3867,76.9485
house,unitech south city,sector 50,5.88,27222.0,3,9,3+,3.0,Relatively New,2160.0,1,1,0,1,1,2,128,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sare green parc 2,sector 92,1.07,5246.0,4,3,3,10.0,Under Construction,2040.0,1,1,0,0,0,1,86,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,m3m merlin,sector 67,3.32,14079.0,3,4,3,8.0,New Property,2016.0,0,1,0,0,0,0,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,godrej aria,sector 79,1.1,7772.0,2,2,3+,4.0,New Property,1223.0,0,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
house,shivpuri,sector 7,2.4,8889.0,10,5,3,2.0,Old Property,2700.0,1,1,0,1,0,1,8,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,smart world gems,sector 89,1.25,8784.0,3,3,3,2.0,New Property,1288.0,0,0,0,1,0,1,12,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,bestech park view sanskruti,sector 92,1.55,7568.0,3,4,3,16.0,Relatively New,1805.0,0,1,0,0,0,0,60,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,m3m woodshire,sector 107,1.21,6227.0,3,3,3,7.0,Moderately Old,1713.0,0,0,0,0,0,0,126,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,sbtl caladium,sector 109,1.9,6219.0,4,4,3,8.0,Relatively New,2765.0,0,1,0,0,0,1,151,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ansal api celebrity suites,sector 2,0.6,8163.0,1,1,1,5.0,Moderately Old,665.0,0,0,0,0,0,0,88,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ireo skyon,sector 60,2.82,12818.0,3,3,3,2.0,Relatively New,2400.0,0,1,0,0,0,0,174,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,la vida by tata housing,sector 113,1.32,10344.0,2,2,2,3.0,Relatively New,1199.0,0,0,0,0,0,1,49,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,cancon enclave,sector 4,1.05,7777.0,3,2,2,2.0,New Property,1500.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,m3m heights,sector 65,2.29,15980.0,2,2,3,8.0,Under Construction,1592.0,1,0,0,0,0,1,15,"28.4030° N, 77.0690° E",28.403,77.069
flat,smart world gems,sector 89,0.88,7978.0,2,2,0,2.0,New Property,1103.0,0,0,0,0,0,1,45,"28.4253° N, 76.9439° E",28.4253,76.9439
house,independent,manesar,2.0,14954.0,3,1,0,3.0,Moderately Old,1337.4,0,0,0,0,0,1,16,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,dlf the skycourt,sector 86,1.55,8031.0,3,3,3,5.0,Relatively New,1900.0,0,0,0,0,0,1,49,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,orchid petals,sector 49,1.9,10526.0,3,3,3,2.0,Old Property,1600.0,0,0,0,0,1,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
house,independent,sector 46,2.25,2723.0,4,3,3,3.0,Relatively New,90.0,1,0,0,0,0,0,35,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,bestech park view residency,sector 2,1.5,7825.0,3,4,3+,10.0,Moderately Old,1738.0,0,1,0,0,0,1,93,"28.5095° N, 77.0320° E",28.5095,77.032
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4,4,0,0.0,Relatively New,2194.0,0,0,1,0,0,1,50,"28.4030° N, 77.0690° E",28.403,77.069
flat,ireo uptown,sector 66,1.5,11219.0,2,3,3,1.0,Relatively New,1330.0,0,1,0,0,1,0,79,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,experion the heartsong,sector 108,1.25,9259.0,3,3,3,1.0,Relatively New,1500.0,0,1,0,1,0,1,174,"28.5134° N, 77.9830° E",28.5134,77.983
flat,signature global solera,sector 107,0.49,8222.0,2,2,1,8.0,Relatively New,598.0,0,0,0,0,1,2,49,"28.5052° N, 76.9729° E",28.5052,76.9729
house,independent,sector 56,7.5,23148.0,8,8,3+,3.0,Relatively New,3240.0,1,1,0,1,0,2,42,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,godrej air,sector 85,1.75,9589.0,3,3,2,27.0,Relatively New,1825.0,0,0,0,0,0,1,44,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,tulip violet,sector 69,1.68,10071.0,3,3,2,0.0,Relatively New,1510.0,0,0,0,0,0,1,157,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 12,1.2,14184.0,2,4,2,2.0,Relatively New,846.0,0,0,0,1,0,0,7,"28.4723° N, 77.0320° E",28.4723,77.032
flat,indiabulls centrum park,sector 103,2.45,8521.0,4,4,3,11.0,Relatively New,2602.0,1,1,1,1,0,1,38,"28.4949° N, 77.9845° E",28.4949,77.9845
flat,mapsko paradise,sector 83,0.75,5597.0,3,3,3,10.0,New Property,1162.0,0,0,0,0,1,0,49,"28.3986° N, 77.9647° E",28.3986,77.9647
house,independent,sector 26,12.5,38580.0,5,5,3+,2.0,Old Property,3240.0,1,1,1,1,0,0,79,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,shapoorji pallonji joyville gurugram,sector 102,1.42,10380.0,2,2,3,14.0,Relatively New,1368.0,0,0,0,0,0,1,0,"28.4750° N, 77.9715° E",28.475,77.9715
flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,17.0,Relatively New,1172.0,0,0,0,0,0,1,24,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,satya the hermitage,sector 103,0.93,6404.0,2,3,3,3.0,Relatively New,1613.0,0,1,0,0,0,0,90,"28.4949° N, 77.9845° E",28.4949,77.9845
flat,tulip violet,sector 69,3.1,9822.0,4,6,3+,14.0,Relatively New,2817.0,0,1,0,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,signature global solera 2,sector 107,0.37,6680.0,2,2,2,9.0,New Property,615.0,0,0,0,0,0,1,23,"28.5052° N, 76.9729° E",28.5052,76.9729
house,eros rosewood villas,sector 49,2.5,13513.0,3,3,2,2.0,Moderately Old,1900.0,0,0,1,1,0,1,59,"28.4121° N, 77.0480° E",28.4121,77.048
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,0.0,Relatively New,1493.0,1,1,0,0,0,0,159,"28.4030° N, 77.0690° E",28.403,77.069
house,eldeco mansionz,sector 48,4.75,20299.0,7,7,3,2.0,Moderately Old,2340.0,1,0,0,0,0,0,33,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,signature global the millennia,sector 37d,0.6,9230.0,2,2,3,7.0,New Property,625.0,0,0,0,0,0,1,35,"28.4478° N, 77.9703° E",28.4478,77.9703
flat,la lagune,sector 54,6.75,21360.0,4,6,3+,11.0,Moderately Old,2455.0,0,1,0,0,0,0,119,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,ansal heights 86,sector 86,0.9,5325.0,3,3,2,10.0,New Property,1690.0,0,0,0,0,0,1,29,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,dlf the primus,sector 82a,2.25,10714.0,3,3,3+,29.0,Relatively New,2333.0,0,1,0,0,0,2,72,"28.3858° N, 77.9686° E",28.3858,77.9686
flat,orchid petals,sector 49,2.38,11497.0,3,4,3,1.0,Relatively New,2061.0,1,0,0,0,0,1,49,"28.4121° N, 77.0480° E",28.4121,77.048
flat,mapsko casa bella,sector 82,3.0,6134.0,4,6,3+,25.0,Relatively New,4425.0,0,1,0,1,0,0,119,"28.3935° N, 76.9600° E",28.3935,76.96
flat,dlf new town heights,sector 86,1.4,5942.0,4,4,3+,20.0,Relatively New,2132.0,0,1,0,1,0,1,65,"28.3986° N, 77.9384° E",28.3986,77.9384
house,independent,sector 56,4.0,26613.0,4,4,3+,2.0,Relatively New,1503.0,0,0,0,0,0,0,24,"28.4245° N, 77.0991° E",28.4245,77.0991
house,independent,sector 38,3.5,20323.0,3,2,2,1.0,Moderately Old,1722.0,0,0,0,0,0,1,0,"28.4347° N, 77.0430° E",28.4347,77.043
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,12.0,Moderately Old,1700.0,0,1,0,0,0,1,95,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3,6.0,Relatively New,1600.0,0,1,0,0,0,0,174,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,12.0,Relatively New,1584.0,0,0,0,0,1,1,65,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,mapsko mount ville,sector 79,1.3,8724.0,3,3,3,19.0,Relatively New,1176.0,0,0,1,0,0,0,102,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,vatika gurgaon,sector 83,0.83,6666.0,2,2,2,12.0,Relatively New,1154.0,0,0,0,1,0,1,165,"28.3986° N, 77.9647° E",28.3986,77.9647
house,independent,sector 82,7.5,23148.0,5,5,3+,2.0,Relatively New,3240.0,0,1,0,1,0,0,135,"28.3935° N, 76.9600° E",28.3935,76.96
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,0,49,"28.4030° N, 77.0690° E",28.403,77.069
flat,ats triumph,sector 104,2.55,13076.0,4,4,3+,21.0,Relatively New,2509.0,0,1,0,0,0,1,150,"28.4788° N, 76.9960° E",28.4788,76.996
flat,vatika independent floors,sector 82,0.67,5826.0,2,2,3,2.0,Moderately Old,1150.0,0,0,0,0,0,1,53,"28.3935° N, 76.9600° E",28.3935,76.96
flat,godrej habitat,sector 3,1.35,12784.0,2,2,0,4.0,Old Property,1056.0,0,0,0,0,0,1,60,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,raheja revanta,sector 78,0.99,6100.0,2,2,3,14.0,Under Construction,1467.0,0,0,0,0,1,1,39,"28.3733° N, 77.9729° E",28.3733,77.9729
flat,tulip violet,sector 69,1.46,9252.0,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,central park flower valley aqua front towers,sector 33,1.7,9502.0,3,3,3,12.0,Under Construction,1619.0,0,0,0,0,0,1,24,"28.4420° N, 77.0207° E",28.442,77.0207
house,nitin vihar,sector 33,0.85,9444.0,3,2,0,1.0,Relatively New,900.0,0,0,0,0,0,1,15,"28.4420° N, 77.0207° E",28.442,77.0207
house,independent,sector 50,10.56,32593.0,5,5,3,3.0,Moderately Old,3240.0,0,1,0,0,0,1,20,"28.4178° N, 77.0628° E",28.4178,77.0628
